C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0020_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0020_masksDL.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0040_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0060_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0080_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0100_img.png;C:\Users\chha\Videos\Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo\New video\0020_img.png
C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0021_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0021_masksDL.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0041_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0061_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0081_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0101_img.png;C:\Users\chha\Videos\Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo\New video\0021_img.png
C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0022_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0022_masksDL.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0042_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0062_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0082_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0102_img.png;C:\Users\chha\Videos\Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo\New video\0022_img.png
C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0023_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0023_masksDL.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0043_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0063_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0083_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0103_img.png;C:\Users\chha\Videos\Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo\New video\0023_img.png
C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0024_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0024_masksDL.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0044_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0064_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0084_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0104_img.png;C:\Users\chha\Videos\Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo\New video\0024_img.png
C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0025_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0025_masksDL.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0045_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0065_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0085_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0105_img.png;C:\Users\chha\Videos\Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo\New video\0025_img.png
C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0026_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0026_masksDL.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0046_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0066_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0086_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0106_img.png;C:\Users\chha\Videos\Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo\New video\0026_img.png
C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0027_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0027_masksDL.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0047_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0067_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0087_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0107_img.png;C:\Users\chha\Videos\Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo\New video\0027_img.png
C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0028_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0028_masksDL.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0048_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0068_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0088_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0108_img.png;C:\Users\chha\Videos\Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo\New video\0028_img.png
C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0029_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0029_masksDL.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0049_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0069_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0089_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0109_img.png;C:\Users\chha\Videos\Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo\New video\0029_img.png
C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0030_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0030_masksDL.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0050_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0070_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0090_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0110_img.png;C:\Users\chha\Videos\Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo\New video\0030_img.png
C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0031_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0031_masksDL.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0051_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0071_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0091_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0111_img.png;C:\Users\chha\Videos\Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo\New video\0031_img.png
C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0032_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0032_masksDL.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0052_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0072_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0092_img.png;C:\Users\chha\Videos\Captures\My Recorded Sessions\2020-08-6-17-29-19\kinect0/0112_img.png;C:\Users\chha\Videos\Microsoft.ZuneVideo_8wekyb3d8bbwe!Microsoft.ZuneVideo\New video\0032_img.png
